Group_ID,File_Name,Full_Path,Parent_Directory,Size_Bytes,Size_Human,File_Count_In_Group,Total_Group_Size_Bytes,Total_Group_Size_Human,Potential_Savings_Bytes,Potential_Savings_Human,Keep_File,Action
1049,heart_cover_Edit0249_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/heart_cover_Edit0249_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1292,1.26KB,2,2584,2.52KB,1292,1.26KB,NO,DELETE (if identical)
1050,upshort.sh,/Users/steven/GitHub/AvaTarArTs-Suite/devtools/development_utilities/upshort.sh,/Users/steven/GitHub/AvaTarArTs-Suite/devtools/development_utilities,1289,1.26KB,2,2578,2.52KB,0,0B,YES,KEEP
1050,upshort.sh,/Users/steven/scripts/sh/upshort.sh,/Users/steven/scripts/sh,1289,1.26KB,2,2578,2.52KB,1289,1.26KB,NO,DELETE (if identical)
1051,Auto Screen Recorder.user.js,/Users/steven/Downloads/backup-chrome-2025-10-27T10-32-31-839Z/Auto Screen Recorder.user.js,/Users/steven/Downloads/backup-chrome-2025-10-27T10-32-31-839Z,1285,1.25KB,2,2570,2.51KB,0,0B,YES,KEEP
1051,Auto Screen Recorder.user.js,/Users/steven/Downloads/backup-chrome-2025-12-28T22-15-17-030Z/Auto Screen Recorder.user.js,/Users/steven/Downloads/backup-chrome-2025-12-28T22-15-17-030Z,1285,1.25KB,2,2570,2.51KB,1285,1.25KB,NO,DELETE (if identical)
1052,PeTals_FaLL_(Tribal_F;ute)430-2_transcript.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents/PeTals_FaLL_(Tribal_F;ute)430-2_transcript.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents,1281,1.25KB,2,2562,2.50KB,0,0B,YES,KEEP
1052,PeTals_FaLL_(Tribal_F;ute)430-2_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/PeTals_FaLL_(Tribal_F;ute)430-2_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1281,1.25KB,2,2562,2.50KB,1281,1.25KB,NO,DELETE (if identical)
1053,No_More_Love_Songs_No_More_Lies_v4_dup1_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/No_More_Love_Songs_No_More_Lies_v4_dup1_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1273,1.24KB,2,2546,2.49KB,0,0B,YES,KEEP
1053,No_More_Love_Songs_No_More_Lies_v4_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/No_More_Love_Songs_No_More_Lies_v4_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1273,1.24KB,2,2546,2.49KB,1273,1.24KB,NO,DELETE (if identical)
1054,Willow_whispers-og_analysis.txt,/Users/steven/AVATARARTS/ai-sites/disco/mp3/Willow_whispers-og_analysis.txt,/Users/steven/AVATARARTS/ai-sites/disco/mp3,1272,1.24KB,2,2544,2.48KB,0,0B,YES,KEEP
1054,Willow_whispers-og_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/analysis/Willow_whispers-og_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/analysis,1272,1.24KB,2,2544,2.48KB,1272,1.24KB,NO,DELETE (if identical)
1055,in This aLLey Where i HiDe-oG (Remix)304_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS/in This aLLey Where i HiDe-oG (Remix)304_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS,1268,1.24KB,2,2536,2.48KB,0,0B,YES,KEEP
1055,in This aLLey Where i HiDe-oG (Remix)304_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/in This aLLey Where i HiDe-oG (Remix)304_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1268,1.24KB,2,2536,2.48KB,1268,1.24KB,NO,DELETE (if identical)
1056,Rubbish_Love_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS/Rubbish_Love_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS,1268,1.24KB,2,2536,2.48KB,0,0B,YES,KEEP
1056,Rubbish_Love_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Rubbish_Love_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1268,1.24KB,2,2536,2.48KB,1268,1.24KB,NO,DELETE (if identical)
1057,No_More_Love_Songs249_dup1_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/No_More_Love_Songs249_dup1_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1267,1.24KB,2,2534,2.47KB,0,0B,YES,KEEP
1057,No_More_Love_Songs249_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/No_More_Love_Songs249_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1267,1.24KB,2,2534,2.47KB,1267,1.24KB,NO,DELETE (if identical)
1058,rubbish-love-disarray-244_1_transcript 1.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/rubbish-love-disarray-244_1_transcript 1.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,839,839.00B,3,2517,2.46KB,0,0B,YES,KEEP
1058,rubbish-love-disarray-244_1_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/rubbish-love-disarray-244_1_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,839,839.00B,3,2517,2.46KB,1678,1.64KB,NO,DELETE (if identical)
1058,rubbish-love-disarray-244_transcript 1.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/rubbish-love-disarray-244_transcript 1.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,839,839.00B,3,2517,2.46KB,1678,1.64KB,NO,DELETE (if identical)
1059,Love_is_rubbish_Lets_Get_Trashy_BanjoBandit308_Remix0000_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Love_is_rubbish_Lets_Get_Trashy_BanjoBandit308_Remix0000_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1257,1.23KB,2,2514,2.46KB,0,0B,YES,KEEP
1059,Love_is_rubbish_Lets_Get_Trashy_Remix304_folk0304_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Love_is_rubbish_Lets_Get_Trashy_Remix304_folk0304_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1257,1.23KB,2,2514,2.46KB,1257,1.23KB,NO,DELETE (if identical)
1060,Stacie_the_Wind_Dont_Ask_Why332_dup1_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Stacie_the_Wind_Dont_Ask_Why332_dup1_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1235,1.21KB,2,2470,2.41KB,0,0B,YES,KEEP
1060,Stacie_the_Wind_Dont_Ask_Why332_transcript 1.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Stacie_the_Wind_Dont_Ask_Why332_transcript 1.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1235,1.21KB,2,2470,2.41KB,1235,1.21KB,NO,DELETE (if identical)
1061,CONTRIBUTING.md,/Users/steven/Downloads/Compressed/Dir2md-main/CONTRIBUTING.md,/Users/steven/Downloads/Compressed/Dir2md-main,1230,1.20KB,2,2460,2.40KB,0,0B,YES,KEEP
1061,CONTRIBUTING.md,/Users/steven/GitHub/Dir2md-main/CONTRIBUTING.md,/Users/steven/GitHub/Dir2md-main,1230,1.20KB,2,2460,2.40KB,1230,1.20KB,NO,DELETE (if identical)
1062,linkd-scrape_20250408175358.html,/Users/steven/AVATARARTS/quantumforge-complete/.history/linkd-scrape_20250408175358.html,/Users/steven/AVATARARTS/quantumforge-complete/.history,204,204.00B,12,2448,2.39KB,0,0B,YES,KEEP
1062,1001_20251202233620.html,/Users/steven/Music/nocTurneMeLoDieS/.history/1001_20251202233620.html,/Users/steven/Music/nocTurneMeLoDieS/.history,204,204.00B,12,2448,2.39KB,2244,2.19KB,NO,DELETE (if identical)
1062,fancy_20251202232433.html,/Users/steven/Music/nocTurneMeLoDieS/.history/fancy_20251202232433.html,/Users/steven/Music/nocTurneMeLoDieS/.history,204,204.00B,12,2448,2.39KB,2244,2.19KB,NO,DELETE (if identical)
1062,suno1_20251226132512.html,/Users/steven/Music/nocTurneMeLoDieS/csv/.history/suno1_20251226132512.html,/Users/steven/Music/nocTurneMeLoDieS/csv/.history,204,204.00B,12,2448,2.39KB,2244,2.19KB,NO,DELETE (if identical)
1062,suno2_20251226134750.html,/Users/steven/Music/nocTurneMeLoDieS/csv/.history/suno2_20251226134750.html,/Users/steven/Music/nocTurneMeLoDieS/csv/.history,204,204.00B,12,2448,2.39KB,2244,2.19KB,NO,DELETE (if identical)
1062,suno3_20251226135454.html,/Users/steven/Music/nocTurneMeLoDieS/csv/.history/suno3_20251226135454.html,/Users/steven/Music/nocTurneMeLoDieS/csv/.history,204,204.00B,12,2448,2.39KB,2244,2.19KB,NO,DELETE (if identical)
1062,suno4_20251226142634.html,/Users/steven/Music/nocTurneMeLoDieS/csv/.history/suno4_20251226142634.html,/Users/steven/Music/nocTurneMeLoDieS/csv/.history,204,204.00B,12,2448,2.39KB,2244,2.19KB,NO,DELETE (if identical)
1062,suno4_20251226142905.html,/Users/steven/Music/nocTurneMeLoDieS/csv/.history/suno4_20251226142905.html,/Users/steven/Music/nocTurneMeLoDieS/csv/.history,204,204.00B,12,2448,2.39KB,2244,2.19KB,NO,DELETE (if identical)
1062,2_20250505124416.html,/Users/steven/Pictures/sora/.history/2_20250505124416.html,/Users/steven/Pictures/sora/.history,204,204.00B,12,2448,2.39KB,2244,2.19KB,NO,DELETE (if identical)
1062,2_20250505124431.html,/Users/steven/Pictures/sora/.history/2_20250505124431.html,/Users/steven/Pictures/sora/.history,204,204.00B,12,2448,2.39KB,2244,2.19KB,NO,DELETE (if identical)
1062,sora1_20250505122925.html,/Users/steven/Pictures/sora/.history/sora1_20250505122925.html,/Users/steven/Pictures/sora/.history,204,204.00B,12,2448,2.39KB,2244,2.19KB,NO,DELETE (if identical)
1062,sora1_20250505123430.html,/Users/steven/Pictures/sora/.history/sora1_20250505123430.html,/Users/steven/Pictures/sora/.history,204,204.00B,12,2448,2.39KB,2244,2.19KB,NO,DELETE (if identical)
1063,installed.py,/Users/steven/pythons/CONTENT_AWARE_CATALOG/CONTENT_ORGANIZED/General_Python/installed.py,/Users/steven/pythons/CONTENT_AWARE_CATALOG/CONTENT_ORGANIZED/General_Python,811,811.00B,3,2433,2.38KB,0,0B,YES,KEEP
1063,installed_1.py,/Users/steven/pythons/CONTENT_AWARE_CATALOG/CONTENT_ORGANIZED/General_Python/installed_1.py,/Users/steven/pythons/CONTENT_AWARE_CATALOG/CONTENT_ORGANIZED/General_Python,811,811.00B,3,2433,2.38KB,1622,1.58KB,NO,DELETE (if identical)
1063,installed.py,/Users/steven/pythons/utilities/instagram/installed.py,/Users/steven/pythons/utilities/instagram,811,811.00B,3,2433,2.38KB,1622,1.58KB,NO,DELETE (if identical)
1064,in This aLLey Where i HiDe-oG (Remix)254 (2)_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS/in This aLLey Where i HiDe-oG (Remix)254 (2)_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS,1215,1.19KB,2,2430,2.37KB,0,0B,YES,KEEP
1064,in This aLLey Where i HiDe-oG (Remix)254 (2)_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/in This aLLey Where i HiDe-oG (Remix)254 (2)_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1215,1.19KB,2,2430,2.37KB,1215,1.19KB,NO,DELETE (if identical)
1065,Junkyard Symphony 14_311_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Junkyard Symphony 14_311_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,606,606.00B,4,2424,2.37KB,0,0B,YES,KEEP
1065,Junkyard Symphony _ [Remastered]_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Junkyard Symphony _ [Remastered]_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,606,606.00B,4,2424,2.37KB,1818,1.78KB,NO,DELETE (if identical)
1065,Junkyard_Symphony_Scraps_(Remastered)_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Junkyard_Symphony_Scraps_(Remastered)_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,606,606.00B,4,2424,2.37KB,1818,1.78KB,NO,DELETE (if identical)
1065,Junkyard_Symphony_Scraps_Remastered_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Junkyard_Symphony_Scraps_Remastered_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,606,606.00B,4,2424,2.37KB,1818,1.78KB,NO,DELETE (if identical)
1066,activate.sh,/Users/steven/AVATARARTS/ai-sites/environments/activate.sh,/Users/steven/AVATARARTS/ai-sites/environments,1210,1.18KB,2,2420,2.36KB,0,0B,YES,KEEP
1066,activate.sh,/Users/steven/scripts/sh/activate.sh,/Users/steven/scripts/sh,1210,1.18KB,2,2420,2.36KB,1210,1.18KB,NO,DELETE (if identical)
1067,No_More_Love_Songs_-_Encore_Remastered_1_analysis.txt,/Users/steven/Music/analysis/No_More_Love_Songs_-_Encore_Remastered_1_analysis.txt,/Users/steven/Music/analysis,599,599.00B,4,2396,2.34KB,0,0B,YES,KEEP
1067,No_More_Love_Songs_Encore339_analysis.txt,/Users/steven/Music/analysis/No_More_Love_Songs_Encore339_analysis.txt,/Users/steven/Music/analysis,599,599.00B,4,2396,2.34KB,1797,1.75KB,NO,DELETE (if identical)
1067,No_More_Love_Songs_Encore_Remastered339_analysis.txt,/Users/steven/Music/analysis/No_More_Love_Songs_Encore_Remastered339_analysis.txt,/Users/steven/Music/analysis,599,599.00B,4,2396,2.34KB,1797,1.75KB,NO,DELETE (if identical)
1067,No_More_Love_Songs_-_Encore_Remastered_1_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/OTHER/No_More_Love_Songs_-_Encore_Remastered_1_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/OTHER,599,599.00B,4,2396,2.34KB,1797,1.75KB,NO,DELETE (if identical)
1068,The_Plantagenets314_transcript.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents/The_Plantagenets314_transcript.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents,1196,1.17KB,2,2392,2.34KB,0,0B,YES,KEEP
1068,The_Plantagenets314_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/The_Plantagenets314_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1196,1.17KB,2,2392,2.34KB,1196,1.17KB,NO,DELETE (if identical)
1069,The_Heartland_Doesnt_Speak_Edit_dup1_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/The_Heartland_Doesnt_Speak_Edit_dup1_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1185,1.16KB,2,2370,2.31KB,0,0B,YES,KEEP
1069,The_Heartland_Doesnt_Speak_Edit_transcript 1.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/The_Heartland_Doesnt_Speak_Edit_transcript 1.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1185,1.16KB,2,2370,2.31KB,1185,1.16KB,NO,DELETE (if identical)
1070,Echoes_of_the_Junkyard-v4_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS/Echoes_of_the_Junkyard-v4_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS,1182,1.15KB,2,2364,2.31KB,0,0B,YES,KEEP
1070,Echoes_of_the_Junkyard-v4_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Echoes_of_the_Junkyard-v4_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1182,1.15KB,2,2364,2.31KB,1182,1.15KB,NO,DELETE (if identical)
1071,tshirt.sh,/Users/steven/GitHub/06_development_tools/development_utilities/tshirt.sh,/Users/steven/GitHub/06_development_tools/development_utilities,786,786.00B,3,2358,2.30KB,0,0B,YES,KEEP
1071,tshirt.sh,/Users/steven/GitHub/AvaTarArTs-Suite/devtools/development_utilities/tshirt.sh,/Users/steven/GitHub/AvaTarArTs-Suite/devtools/development_utilities,786,786.00B,3,2358,2.30KB,1572,1.54KB,NO,DELETE (if identical)
1071,tshirt.sh,/Users/steven/scripts/sh/tshirt.sh,/Users/steven/scripts/sh,786,786.00B,3,2358,2.30KB,1572,1.54KB,NO,DELETE (if identical)
1072,sammy_Midnight_Reckoning_by_DarkSoundEffect3495___Suno_(Remix)-241_transcript.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents/sammy_Midnight_Reckoning_by_DarkSoundEffect3495___Suno_(Remix)-241_transcript.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents,1174,1.15KB,2,2348,2.29KB,0,0B,YES,KEEP
1072,sammy_Midnight_Reckoning_by_DarkSoundEffect3495___Suno_(Remix)-241_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/sammy_Midnight_Reckoning_by_DarkSoundEffect3495___Suno_(Remix)-241_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1174,1.15KB,2,2348,2.29KB,1174,1.15KB,NO,DELETE (if identical)
1073,Blues in the Alley_340_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Blues in the Alley_340_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1166,1.14KB,2,2332,2.28KB,0,0B,YES,KEEP
1073,Love_in_Imperfection_Remastered2_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Love_in_Imperfection_Remastered2_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1166,1.14KB,2,2332,2.28KB,1166,1.14KB,NO,DELETE (if identical)
1074,All_I_Wanna_Do-321_transcript.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents/All_I_Wanna_Do-321_transcript.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents,1160,1.13KB,2,2320,2.27KB,0,0B,YES,KEEP
1074,All_I_Wanna_Do-321_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/All_I_Wanna_Do-321_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1160,1.13KB,2,2320,2.27KB,1160,1.13KB,NO,DELETE (if identical)
1075,Witches Road_(Remastered)_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Witches Road_(Remastered)_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1157,1.13KB,2,2314,2.26KB,0,0B,YES,KEEP
1075,Witches_Road_Remastered_transcript 1.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Witches_Road_Remastered_transcript 1.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1157,1.13KB,2,2314,2.26KB,1157,1.13KB,NO,DELETE (if identical)
1076,Love_is_rubbish_Lets_Get_Trashy_Remix304-folk_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Love_is_rubbish_Lets_Get_Trashy_Remix304-folk_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1147,1.12KB,2,2294,2.24KB,0,0B,YES,KEEP
1076,Love_is_rubbish_Lets_Get_Trashy_Remix304_folk304_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Love_is_rubbish_Lets_Get_Trashy_Remix304_folk304_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1147,1.12KB,2,2294,2.24KB,1147,1.12KB,NO,DELETE (if identical)
1077,Willow_whispers-322_transcript.txt,/Users/steven/AVATARARTS/ai-sites/disco/mp3/Willow_whispers-322_transcript.txt,/Users/steven/AVATARARTS/ai-sites/disco/mp3,1146,1.12KB,2,2292,2.24KB,0,0B,YES,KEEP
1077,Willow_whispers-322_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS/Willow_whispers-322_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS,1146,1.12KB,2,2292,2.24KB,1146,1.12KB,NO,DELETE (if identical)
1078,The_Plantagenets319_transcript.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents/The_Plantagenets319_transcript.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents,1143,1.12KB,2,2286,2.23KB,0,0B,YES,KEEP
1078,The_Plantagenets319_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/The_Plantagenets319_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1143,1.12KB,2,2286,2.23KB,1143,1.12KB,NO,DELETE (if identical)
1079,Live_fast_Eat_Trash_alt1_transcript 1.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Live_fast_Eat_Trash_alt1_transcript 1.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,570,570.00B,4,2280,2.23KB,0,0B,YES,KEEP
1079,Live_fast_Eat_Trash_alt1_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Live_fast_Eat_Trash_alt1_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,570,570.00B,4,2280,2.23KB,1710,1.67KB,NO,DELETE (if identical)
1079,Live_fast_Eat_Trash_transcript 1.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Live_fast_Eat_Trash_transcript 1.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,570,570.00B,4,2280,2.23KB,1710,1.67KB,NO,DELETE (if identical)
1079,Live_fast_Eat_Trash_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Live_fast_Eat_Trash_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,570,570.00B,4,2280,2.23KB,1710,1.67KB,NO,DELETE (if identical)
1080,convert_webm_to_mp3.sh,/Users/steven/GitHub/06_development_tools/development_utilities/convert_webm_to_mp3.sh,/Users/steven/GitHub/06_development_tools/development_utilities,759,759.00B,3,2277,2.22KB,0,0B,YES,KEEP
1080,convert_webm_to_mp3.sh,/Users/steven/GitHub/AvaTarArTs-Suite/devtools/development_utilities/convert_webm_to_mp3.sh,/Users/steven/GitHub/AvaTarArTs-Suite/devtools/development_utilities,759,759.00B,3,2277,2.22KB,1518,1.48KB,NO,DELETE (if identical)
1080,convert_webm_to_mp3.sh,/Users/steven/scripts/sh/convert_webm_to_mp3.sh,/Users/steven/scripts/sh,759,759.00B,3,2277,2.22KB,1518,1.48KB,NO,DELETE (if identical)
1081,rubbish_love_disarray244_analysis.txt,/Users/steven/Music/analysis/rubbish_love_disarray244_analysis.txt,/Users/steven/Music/analysis,569,569.00B,4,2276,2.22KB,0,0B,YES,KEEP
1081,rubbish_love_disarray309_analysis.txt,/Users/steven/Music/analysis/rubbish_love_disarray309_analysis.txt,/Users/steven/Music/analysis,569,569.00B,4,2276,2.22KB,1707,1.67KB,NO,DELETE (if identical)
1081,rubbish_love_disarray_244_1_analysis.txt,/Users/steven/Music/analysis/rubbish_love_disarray_244_1_analysis.txt,/Users/steven/Music/analysis,569,569.00B,4,2276,2.22KB,1707,1.67KB,NO,DELETE (if identical)
1081,rubbish_love_disarray_309_1_analysis.txt,/Users/steven/Music/analysis/rubbish_love_disarray_309_1_analysis.txt,/Users/steven/Music/analysis,569,569.00B,4,2276,2.22KB,1707,1.67KB,NO,DELETE (if identical)
1082,7-3-20-Convert_GIF_to_MP4.md,/Users/steven/Documents/markD/programming/7-3-20-Convert_GIF_to_MP4.md,/Users/steven/Documents/markD/programming,1130,1.10KB,2,2260,2.21KB,0,0B,YES,KEEP
1082,7-3-20-Convert_GIF_to_MP4.md,/Users/steven/Downloads/2025-09-04-conversations/2025-3-9/7-3-20-Convert_GIF_to_MP4.md,/Users/steven/Downloads/2025-09-04-conversations/2025-3-9,1130,1.10KB,2,2260,2.21KB,1130,1.10KB,NO,DELETE (if identical)
1083,in_this_alley_where_i_Hide_-_LIVE-stadium_2_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS/in_this_alley_where_i_Hide_-_LIVE-stadium_2_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS,1130,1.10KB,2,2260,2.21KB,0,0B,YES,KEEP
1083,in_this_alley_where_i_Hide_-_LIVE-stadium_2_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/in_this_alley_where_i_Hide_-_LIVE-stadium_2_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1130,1.10KB,2,2260,2.21KB,1130,1.10KB,NO,DELETE (if identical)
1084,PeTal;s_transcript.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents/PeTal;s_transcript.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents,1129,1.10KB,2,2258,2.21KB,0,0B,YES,KEEP
1084,PeTal;s_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/PeTal;s_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1129,1.10KB,2,2258,2.21KB,1129,1.10KB,NO,DELETE (if identical)
