Group_ID,File_Name,Full_Path,Parent_Directory,Size_Bytes,Size_Human,Content_Hash,File_Count_In_Group,Total_Group_Size_Bytes,Total_Group_Size_Human,Potential_Savings_Bytes,Potential_Savings_Human,Keep_File,Action,Note
979,Folk_Song_of_a_Dark_Traveler224_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS/Folk_Song_of_a_Dark_Traveler224_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS,1700,1.66KB,e951548e676316a160b374b3fc17d93f,2,3400,3.32KB,0,0B,YES,KEEP,Content-identical
979,Folk_Song_of_a_Dark_Traveler224_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Folk_Song_of_a_Dark_Traveler224_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1700,1.66KB,e951548e676316a160b374b3fc17d93f,2,3400,3.32KB,1700,1.66KB,NO,DELETE (if identical),Content-identical
980,The_Heartland_Doesnt_Speak_Edit_Duo_Og350_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/The_Heartland_Doesnt_Speak_Edit_Duo_Og350_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1697,1.66KB,932d5e70cd56a21e8110dc1e30357422,2,3394,3.31KB,0,0B,YES,KEEP,"Content-identical, different names"
980,heart_cover_Edit_duo_og0350_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/heart_cover_Edit_duo_og0350_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1697,1.66KB,932d5e70cd56a21e8110dc1e30357422,2,3394,3.31KB,1697,1.66KB,NO,DELETE (if identical),"Content-identical, different names"
981,"Love_is_Rubbish,_and_Rubbish_is_Love-239_transcript.txt","/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents/Love_is_Rubbish,_and_Rubbish_is_Love-239_transcript.txt",/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents,1693,1.65KB,7c24454772a1071b5804a516b8770668,2,3386,3.31KB,0,0B,YES,KEEP,Content-identical
981,"Love_is_Rubbish,_and_Rubbish_is_Love-239_transcript.txt","/Users/steven/Music/nocTurneMeLoDieS/transcript/Love_is_Rubbish,_and_Rubbish_is_Love-239_transcript.txt",/Users/steven/Music/nocTurneMeLoDieS/transcript,1693,1.65KB,7c24454772a1071b5804a516b8770668,2,3386,3.31KB,1693,1.65KB,NO,DELETE (if identical),Content-identical
982,in-this--aLLey-where-i-hiDe_1_1_transcript.txt,/Users/steven/AVATARARTS/ai-sites/disco/mp3/in-this--aLLey-where-i-hiDe_1_1_transcript.txt,/Users/steven/AVATARARTS/ai-sites/disco/mp3,1124,1.10KB,9ba759451da485c1daed632640be0a83,3,3372,3.29KB,0,0B,YES,KEEP,Content-identical
982,in-this--aLLey-where-i-hiDe_1_1_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS/in-this--aLLey-where-i-hiDe_1_1_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS,1124,1.10KB,9ba759451da485c1daed632640be0a83,3,3372,3.29KB,2248,2.20KB,NO,DELETE (if identical),Content-identical
982,in-this--aLLey-where-i-hiDe_1_1_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/in-this--aLLey-where-i-hiDe_1_1_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1124,1.10KB,9ba759451da485c1daed632640be0a83,3,3372,3.29KB,2248,2.20KB,NO,DELETE (if identical),Content-identical
983,Images from Google books preview.user.js,/Users/steven/Downloads/backup-chrome-2025-10-27T10-32-31-839Z/Images from Google books preview.user.js,/Users/steven/Downloads/backup-chrome-2025-10-27T10-32-31-839Z,1683,1.64KB,ffebbc60bcca1ab19ad2748c78e4cc11,2,3366,3.29KB,0,0B,YES,KEEP,Content-identical
983,Images from Google books preview.user.js,/Users/steven/Downloads/backup-chrome-2025-12-28T22-15-17-030Z/Images from Google books preview.user.js,/Users/steven/Downloads/backup-chrome-2025-12-28T22-15-17-030Z,1683,1.64KB,ffebbc60bcca1ab19ad2748c78e4cc11,2,3366,3.29KB,1683,1.64KB,NO,DELETE (if identical),Content-identical
984,DeepSeek No Auto-Scroll.user.js,/Users/steven/Downloads/backup-chrome-2025-10-27T10-32-31-839Z/DeepSeek No Auto-Scroll.user.js,/Users/steven/Downloads/backup-chrome-2025-10-27T10-32-31-839Z,1680,1.64KB,8b6c08efa4a932d017b1e0140b00c4b5,2,3360,3.28KB,0,0B,YES,KEEP,Content-identical
984,DeepSeek No Auto-Scroll.user.js,/Users/steven/Downloads/backup-chrome-2025-12-28T22-15-17-030Z/DeepSeek No Auto-Scroll.user.js,/Users/steven/Downloads/backup-chrome-2025-12-28T22-15-17-030Z,1680,1.64KB,8b6c08efa4a932d017b1e0140b00c4b5,2,3360,3.28KB,1680,1.64KB,NO,DELETE (if identical),Content-identical
985,mp3_batch_20251203222013.sh,/Users/steven/scripts/.history/transcription/mp3_batch_20251203222013.sh,/Users/steven/scripts/.history/transcription,1107,1.08KB,66ccc7872bb1dfeb839fd2a92f36d637,3,3321,3.24KB,0,0B,YES,KEEP,"Content-identical, different names"
985,mp3_batch_20251203222016.sh,/Users/steven/scripts/.history/transcription/mp3_batch_20251203222016.sh,/Users/steven/scripts/.history/transcription,1107,1.08KB,66ccc7872bb1dfeb839fd2a92f36d637,3,3321,3.24KB,2214,2.16KB,NO,DELETE (if identical),"Content-identical, different names"
985,mp3_batch_20251203222118.sh,/Users/steven/scripts/.history/transcription/mp3_batch_20251203222118.sh,/Users/steven/scripts/.history/transcription,1107,1.08KB,66ccc7872bb1dfeb839fd2a92f36d637,3,3321,3.24KB,2214,2.16KB,NO,DELETE (if identical),"Content-identical, different names"
986,Willow_whispers-feelers-chill-lady_analysis.txt,/Users/steven/AVATARARTS/ai-sites/disco/mp3/Willow_whispers-feelers-chill-lady_analysis.txt,/Users/steven/AVATARARTS/ai-sites/disco/mp3,1659,1.62KB,f7505266fee7bbf1b413045ec0942c61,2,3318,3.24KB,0,0B,YES,KEEP,"Content-identical, different names"
986,Willow_whispers-feelers-chill-lady_analysis 1.txt,/Users/steven/Music/nocTurneMeLoDieS/analysis/Willow_whispers-feelers-chill-lady_analysis 1.txt,/Users/steven/Music/nocTurneMeLoDieS/analysis,1659,1.62KB,f7505266fee7bbf1b413045ec0942c61,2,3318,3.24KB,1659,1.62KB,NO,DELETE (if identical),"Content-identical, different names"
987,Willow_whispers-folk-355_analysis.txt,/Users/steven/AVATARARTS/ai-sites/disco/mp3/Willow_whispers-folk-355_analysis.txt,/Users/steven/AVATARARTS/ai-sites/disco/mp3,1652,1.61KB,d84d2637c5218eacfb0fc16ffd755288,2,3304,3.23KB,0,0B,YES,KEEP,Content-identical
987,Willow_whispers-folk-355_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/OTHER/Willow_whispers-folk-355_analysis.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/OTHER,1652,1.61KB,d84d2637c5218eacfb0fc16ffd755288,2,3304,3.23KB,1652,1.61KB,NO,DELETE (if identical),Content-identical
988,Service_Disablement_Review.md,/Users/steven/AVATARARTS/ai-ml-notes/Service_Disablement_Review.md,/Users/steven/AVATARARTS/ai-ml-notes,1652,1.61KB,3c6e559aaa2c5ac4d60a606e2250eec9,2,3304,3.23KB,0,0B,YES,KEEP,"Content-identical, different names"
988,12-15-14-Service_Disablement_Review.md,/Users/steven/Downloads/2025-09-04-conversations/2025-3-8/12-15-14-Service_Disablement_Review.md,/Users/steven/Downloads/2025-09-04-conversations/2025-3-8,1652,1.61KB,3c6e559aaa2c5ac4d60a606e2250eec9,2,3304,3.23KB,1652,1.61KB,NO,DELETE (if identical),"Content-identical, different names"
989,The_Heartland_Doesnt_Speak_dup1_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/The_Heartland_Doesnt_Speak_dup1_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1650,1.61KB,8a2900557026e2c16c070a322e70f641,2,3300,3.22KB,0,0B,YES,KEEP,"Content-identical, different names"
989,The_Heartland_Doesnt_Speak_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/The_Heartland_Doesnt_Speak_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1650,1.61KB,8a2900557026e2c16c070a322e70f641,2,3300,3.22KB,1650,1.61KB,NO,DELETE (if identical),"Content-identical, different names"
990,Stacie’s_Dust_and_Flame254❤️_transcript.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents/Stacie’s_Dust_and_Flame254❤️_transcript.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents,1638,1.60KB,8b0f053e3861a45452b903820a61246a,2,3276,3.20KB,0,0B,YES,KEEP,Content-identical
990,Stacie’s_Dust_and_Flame254❤️_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Stacie’s_Dust_and_Flame254❤️_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1638,1.60KB,8b0f053e3861a45452b903820a61246a,2,3276,3.20KB,1638,1.60KB,NO,DELETE (if identical),Content-identical
991,Sammys_Serenade_(Remastered)_analysis.txt,/Users/steven/AVATARARTS/ai-sites/disco/mp3/Sammys_Serenade_(Remastered)_analysis.txt,/Users/steven/AVATARARTS/ai-sites/disco/mp3,1637,1.60KB,991e6b9bde5a05c4679a53382316147c,2,3274,3.20KB,0,0B,YES,KEEP,Content-identical
991,Sammys_Serenade_(Remastered)_analysis.txt,/Users/steven/Music/analysis/Sammys_Serenade_(Remastered)_analysis.txt,/Users/steven/Music/analysis,1637,1.60KB,991e6b9bde5a05c4679a53382316147c,2,3274,3.20KB,1637,1.60KB,NO,DELETE (if identical),Content-identical
992,Love_is_rubbish_Let's_Get_Trashy_(Remastered)-350_transcript.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents/Love_is_rubbish_Let's_Get_Trashy_(Remastered)-350_transcript.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents,1635,1.60KB,5e5f5e578361ec153c4cce58a2b5d3e6,2,3270,3.19KB,0,0B,YES,KEEP,Content-identical
992,Love_is_rubbish_Let's_Get_Trashy_(Remastered)-350_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Love_is_rubbish_Let's_Get_Trashy_(Remastered)-350_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1635,1.60KB,5e5f5e578361ec153c4cce58a2b5d3e6,2,3270,3.19KB,1635,1.60KB,NO,DELETE (if identical),Content-identical
993,Kings_and_Queens_of_Litter_(Remastered)1 2_analysis.txt,/Users/steven/AVATARARTS/ai-sites/disco/mp3/Kings_and_Queens_of_Litter_(Remastered)1 2_analysis.txt,/Users/steven/AVATARARTS/ai-sites/disco/mp3,1620,1.58KB,341d49910b9cc89bc9899bb3cd3d3e01,2,3240,3.16KB,0,0B,YES,KEEP,Content-identical
993,Kings_and_Queens_of_Litter_(Remastered)1 2_analysis.txt,/Users/steven/Music/analysis/Kings_and_Queens_of_Litter_(Remastered)1 2_analysis.txt,/Users/steven/Music/analysis,1620,1.58KB,341d49910b9cc89bc9899bb3cd3d3e01,2,3240,3.16KB,1620,1.58KB,NO,DELETE (if identical),Content-identical
994,Love_is_rubbish_Let's_Get_Trashy_(plucky_indieRemix)257_transcript.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents/Love_is_rubbish_Let's_Get_Trashy_(plucky_indieRemix)257_transcript.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents,1612,1.57KB,2ae9ad4f77bdea87186baed01ffe656c,2,3224,3.15KB,0,0B,YES,KEEP,Content-identical
994,Love_is_rubbish_Let's_Get_Trashy_(plucky_indieRemix)257_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Love_is_rubbish_Let's_Get_Trashy_(plucky_indieRemix)257_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1612,1.57KB,2ae9ad4f77bdea87186baed01ffe656c,2,3224,3.15KB,1612,1.57KB,NO,DELETE (if identical),Content-identical
995,AVATARARTS_ACTION_PLAN.md,/Users/steven/AVATARARTS/AVATARARTS_ACTION_PLAN.md,/Users/steven/AVATARARTS,1604,1.57KB,3bc46ec2bd25fda444db0e9ce93f23ca,2,3208,3.13KB,0,0B,YES,KEEP,Content-identical
995,AVATARARTS_ACTION_PLAN.md,/Users/steven/AVATARARTS/exports/dedupe_operations_20260101/AVATARARTS_ACTION_PLAN.md,/Users/steven/AVATARARTS/exports/dedupe_operations_20260101,1604,1.57KB,3bc46ec2bd25fda444db0e9ce93f23ca,2,3208,3.13KB,1604,1.57KB,NO,DELETE (if identical),Content-identical
996,mp3_batch_20251203221620.sh,/Users/steven/scripts/.history/transcription/mp3_batch_20251203221620.sh,/Users/steven/scripts/.history/transcription,1068,1.04KB,fa5ee08810f4ca8cd116f09e58c695f7,3,3204,3.13KB,0,0B,YES,KEEP,"Content-identical, different names"
996,mp3_batch_20251203221627.sh,/Users/steven/scripts/.history/transcription/mp3_batch_20251203221627.sh,/Users/steven/scripts/.history/transcription,1068,1.04KB,fa5ee08810f4ca8cd116f09e58c695f7,3,3204,3.13KB,2136,2.09KB,NO,DELETE (if identical),"Content-identical, different names"
996,mp3_batch_20251203221852.sh,/Users/steven/scripts/.history/transcription/mp3_batch_20251203221852.sh,/Users/steven/scripts/.history/transcription,1068,1.04KB,fa5ee08810f4ca8cd116f09e58c695f7,3,3204,3.13KB,2136,2.09KB,NO,DELETE (if identical),"Content-identical, different names"
997,DeepSeek Page Expander.user.js,/Users/steven/Downloads/backup-chrome-2025-10-27T10-32-31-839Z/DeepSeek Page Expander.user.js,/Users/steven/Downloads/backup-chrome-2025-10-27T10-32-31-839Z,1577,1.54KB,e168852a8459d870d47f4ed79233e49a,2,3154,3.08KB,0,0B,YES,KEEP,Content-identical
997,DeepSeek Page Expander.user.js,/Users/steven/Downloads/backup-chrome-2025-12-28T22-15-17-030Z/DeepSeek Page Expander.user.js,/Users/steven/Downloads/backup-chrome-2025-12-28T22-15-17-030Z,1577,1.54KB,e168852a8459d870d47f4ed79233e49a,2,3154,3.08KB,1577,1.54KB,NO,DELETE (if identical),Content-identical
998,uploader_factory.py,/Users/steven/pythons/simplegallery/2.0/upload/uploader_factory.py,/Users/steven/pythons/simplegallery/2.0/upload,777,777.00B,f4337899456e452058ffbe1e7c51a85a,4,3108,3.04KB,0,0B,YES,KEEP,Content-identical
998,uploader_factory.py,/Users/steven/pythons/simplegallery/upload/uploader_factory.py,/Users/steven/pythons/simplegallery/upload,777,777.00B,f4337899456e452058ffbe1e7c51a85a,4,3108,3.04KB,2331,2.28KB,NO,DELETE (if identical),Content-identical
998,uploader_factory.py,/Users/steven/pythons/simplrgallery-code/simplegallery1/upload/uploader_factory.py,/Users/steven/pythons/simplrgallery-code/simplegallery1/upload,777,777.00B,f4337899456e452058ffbe1e7c51a85a,4,3108,3.04KB,2331,2.28KB,NO,DELETE (if identical),Content-identical
998,uploader_factory.py,/Users/steven/pythons/simplrgallery-code/simplegallery2/upload/uploader_factory.py,/Users/steven/pythons/simplrgallery-code/simplegallery2/upload,777,777.00B,f4337899456e452058ffbe1e7c51a85a,4,3108,3.04KB,2331,2.28KB,NO,DELETE (if identical),Content-identical
999,WoodcarverSongVisuals_transcript.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents/WoodcarverSongVisuals_transcript.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents,1551,1.51KB,8a372c43414bc06d6047e95a98b0539e,2,3102,3.03KB,0,0B,YES,KEEP,Content-identical
999,WoodcarverSongVisuals_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/WoodcarverSongVisuals_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1551,1.51KB,8a372c43414bc06d6047e95a98b0539e,2,3102,3.03KB,1551,1.51KB,NO,DELETE (if identical),Content-identical
1000,Organize_WhisperTranscribe_Library.md,/Users/steven/AVATARARTS/ai-ml-notes/Organize_WhisperTranscribe_Library.md,/Users/steven/AVATARARTS/ai-ml-notes,1546,1.51KB,c26f7ff8fcfc28b879b1df034be24817,2,3092,3.02KB,0,0B,YES,KEEP,"Content-identical, different names"
1000,3-39-24-Organize_WhisperTranscribe_Library.md,/Users/steven/Downloads/2025-09-04-conversations/2025-2-9/3-39-24-Organize_WhisperTranscribe_Library.md,/Users/steven/Downloads/2025-09-04-conversations/2025-2-9,1546,1.51KB,c26f7ff8fcfc28b879b1df034be24817,2,3092,3.02KB,1546,1.51KB,NO,DELETE (if identical),"Content-identical, different names"
1001,No_One_s_Home_by_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS/No_One_s_Home_by_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS,1538,1.50KB,607bd5e4d13f894d9437149355edce1f,2,3076,3.00KB,0,0B,YES,KEEP,Content-identical
1001,No_One_s_Home_by_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/No_One_s_Home_by_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1538,1.50KB,607bd5e4d13f894d9437149355edce1f,2,3076,3.00KB,1538,1.50KB,NO,DELETE (if identical),Content-identical
1002,Folk_Song_of_a_Dark_Traveler202_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS/Folk_Song_of_a_Dark_Traveler202_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS,1538,1.50KB,bfdb1b212949d062a81a732039a6a28e,2,3076,3.00KB,0,0B,YES,KEEP,Content-identical
1002,Folk_Song_of_a_Dark_Traveler202_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Folk_Song_of_a_Dark_Traveler202_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1538,1.50KB,bfdb1b212949d062a81a732039a6a28e,2,3076,3.00KB,1538,1.50KB,NO,DELETE (if identical),Content-identical
1003,Descriptives-woodcarver-songs-322_transcript.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents/Descriptives-woodcarver-songs-322_transcript.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents,1535,1.50KB,ed1abb2f6eff5f3924fef984fc30b327,2,3070,3.00KB,0,0B,YES,KEEP,Content-identical
1003,Descriptives-woodcarver-songs-322_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Descriptives-woodcarver-songs-322_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1535,1.50KB,ed1abb2f6eff5f3924fef984fc30b327,2,3070,3.00KB,1535,1.50KB,NO,DELETE (if identical),Content-identical
1004,MustThereBeWar320-emotional_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS/MustThereBeWar320-emotional_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS,1534,1.50KB,039898ece957851cdeb48647bd89028f,2,3068,3.00KB,0,0B,YES,KEEP,Content-identical
1004,MustThereBeWar320-emotional_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/MustThereBeWar320-emotional_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1534,1.50KB,039898ece957851cdeb48647bd89028f,2,3068,3.00KB,1534,1.50KB,NO,DELETE (if identical),Content-identical
1005,Folk_Song_of_a_Dark_Traveler236_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS/Folk_Song_of_a_Dark_Traveler236_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS,1534,1.50KB,b2e7b76d7b84a044de2b886ad422ed7f,2,3068,3.00KB,0,0B,YES,KEEP,Content-identical
1005,Folk_Song_of_a_Dark_Traveler236_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Folk_Song_of_a_Dark_Traveler236_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1534,1.50KB,b2e7b76d7b84a044de2b886ad422ed7f,2,3068,3.00KB,1534,1.50KB,NO,DELETE (if identical),Content-identical
1006,HeartBreak_Alley_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS/HeartBreak_Alley_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS,1530,1.49KB,47b8f415f049d9d1b2822f0b76f2259d,2,3060,2.99KB,0,0B,YES,KEEP,Content-identical
1006,HeartBreak_Alley_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/HeartBreak_Alley_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1530,1.49KB,47b8f415f049d9d1b2822f0b76f2259d,2,3060,2.99KB,1530,1.49KB,NO,DELETE (if identical),Content-identical
1007,Download_ChatGPT_iOS_App.md,/Users/steven/AVATARARTS/ai-ml-notes/Download_ChatGPT_iOS_App.md,/Users/steven/AVATARARTS/ai-ml-notes,1527,1.49KB,3f4d29f3f777751361faf45d1d7fc785,2,3054,2.98KB,0,0B,YES,KEEP,"Content-identical, different names"
1007,3-55-29-Download_ChatGPT_iOS_App.md,/Users/steven/Downloads/2025-09-04-conversations/2025-2-8/3-55-29-Download_ChatGPT_iOS_App.md,/Users/steven/Downloads/2025-09-04-conversations/2025-2-8,1527,1.49KB,3f4d29f3f777751361faf45d1d7fc785,2,3054,2.98KB,1527,1.49KB,NO,DELETE (if identical),"Content-identical, different names"
1008,Love_in_Imperfection_-indie-Folk-Dark-323_transcript.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents/Love_in_Imperfection_-indie-Folk-Dark-323_transcript.txt,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents,1523,1.49KB,2204fc0e354da58932d77bb9830c0e26,2,3046,2.97KB,0,0B,YES,KEEP,Content-identical
1008,Love_in_Imperfection_-indie-Folk-Dark-323_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Love_in_Imperfection_-indie-Folk-Dark-323_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1523,1.49KB,2204fc0e354da58932d77bb9830c0e26,2,3046,2.97KB,1523,1.49KB,NO,DELETE (if identical),Content-identical
1009,No_More_Love_Songs_-_Encore_Remastered_dup1_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/No_More_Love_Songs_-_Encore_Remastered_dup1_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1523,1.49KB,e098a41ea1729c2b833704941409bfd1,2,3046,2.97KB,0,0B,YES,KEEP,"Content-identical, different names"
1009,No_More_Love_Songs_-_Encore_Remastered_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/No_More_Love_Songs_-_Encore_Remastered_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1523,1.49KB,e098a41ea1729c2b833704941409bfd1,2,3046,2.97KB,1523,1.49KB,NO,DELETE (if identical),"Content-identical, different names"
1010,.gitattributes,/Users/steven/Downloads/Compressed/Dir2md-main/.gitattributes,/Users/steven/Downloads/Compressed/Dir2md-main,1519,1.48KB,a859f8a89685747ffd4171b870540c41,2,3038,2.97KB,0,0B,YES,KEEP,Content-identical
1010,.gitattributes,/Users/steven/GitHub/Dir2md-main/.gitattributes,/Users/steven/GitHub/Dir2md-main,1519,1.48KB,a859f8a89685747ffd4171b870540c41,2,3038,2.97KB,1519,1.48KB,NO,DELETE (if identical),Content-identical
1011,Moonlight Night_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS/Moonlight Night_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/TRANSCRIPTS,1518,1.48KB,f4ad6bac1a4953db47e2a07cc217292f,2,3036,2.96KB,0,0B,YES,KEEP,Content-identical
1011,Moonlight Night_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript/Moonlight Night_transcript.txt,/Users/steven/Music/nocTurneMeLoDieS/transcript,1518,1.48KB,f4ad6bac1a4953db47e2a07cc217292f,2,3036,2.96KB,1518,1.48KB,NO,DELETE (if identical),Content-identical
