Etsy Listing,Listing URL,tags,price,favorites,views,visibility_score,conversion_rate
"Unisex Mandalorian Helmet Sweatshirt, This Is The Way, Star Wars Inspired Pullover, Casual Sci-Fi Fan Apparel, Gift for Him/Her",https://www.etsy.com/listing/1647603937/unisex-mandalorian-helmet-sweatshirt,"Star Wars Apparel,Sci-Fi Pullover,Unisex Sweater,Casual Geek Wear,Fan Gift,Helmet Design,Comfortable Fit,Mandalorian Helmet,Stylish Fandom,Cozy Sweatshirt,Sci-Fi Clothing,Gift for Him,this is the way",30,0,1,0,0
"Vibrant Reaper Sun of a Beach Digital Art Downloadable Poster, Colorful Surf Print INSTANT DOWNLOAD",https://www.etsy.com/listing/1724797253/vibrant-reaper-sun-of-a-beach-digital,"digital download,beach art print,surfer poster,gothic decor,vivid colors print,reaper art,surf theme decor,downloadable art,printable wall art,unique home decor,gift for surfer,quirky art print,vibrant wall art",2,0,3,0,0
"Vibrant Skeleton Surfer Digital Print, Sun of a Beach Poster, Colorful Surf Art, Unique Home Decor INSTANT DOWNLOAD",https://www.etsy.com/listing/1724797269/vibrant-skeleton-surfer-digital-print,"skeleton poster,surf art print,beach decor,digital download,home decor,vibrant wall art,unique print,skeleton surf,colorful print,surfboard art,sun of a beach,spooky decor,gift idea",2,0,1,0,0
"Vintage Witches T-Shirt, Halloween Black Flame Candle Company, Sanderson Sisters Graphic Tee, Spooky Season Apparel",https://www.etsy.com/listing/1802238010/vintage-witches-t-shirt-halloween-black,"halloween shirt,witch shirt,graphic tee,vintage t shirt,spooky apparel,halloween clothing,sanderson sisters,black flame candle,halloween party tee,trendy graphic tee,fall wardrobe,magical clothing,fantasy t shirt",25,0,7,0,14.29
"Vintage Witchy Salem Apothecary T-Shirt, Gothic Magic Potion Design Tee, Enchanted Elixirs Halloween Top for Spooky Enthusiasts",https://www.etsy.com/listing/1805639699/vintage-witchy-salem-apothecary-t-shirt,"salem t shirt,witchy shirt,apothecary tee,gothic tee,magic potion tee,halloween shirt,vintage witchy shirt,spooky shirt,elixir shirt,potion design tee,witchcraft tee,enchanted tee,mystical shirt",25,0,0,0,0
"Whimsical Cartoon Creature Digital Art Print, Quirky Geek Wall Decor, Unique Colorful Illustration Digital Download",https://www.etsy.com/listing/1647666375/whimsical-cartoon-creature-digital-art,"digital art print,quirky illustration,geek wall decor,cartoon creature,whimsical print,colorful artwork,unique digital print,instant download,home decor,art collection,playful decor,oddities,vibrant wall art",2,0,1,0,0
"Whimsical Creature Digital Art Print, Quirky Monster Illustration, Colorful Kids Room Decor, Poster Digital Download",https://www.etsy.com/listing/1633491552/whimsical-creature-digital-art-print,"digital art print,kids room decor,monster illustration,quirky beast,fantasy creature,printable wall art,downloadable poster,whimsical art,fantasy decor,playful monster,home decor,art download,instant print",2,0,1,0,0
"Whimsical Creature Digital Art, Colorful Monster Illustration, Unique Fantasy Creature Download, Abstract Cartoon for Print Digital Download",https://www.etsy.com/listing/1647666383/whimsical-creature-digital-art-colorful,"Fantasy Art Download,Whimsical Creature,Colorful Monster,Digital Illustration,Creature Artwork,Cartoon Monster,Printable Art,Abstract Creature,Digital Print,Quirky Fantasy Art,Home Decor Art,Instant Download,Monster Illustration",2,0,1,0,0
"Whimsical Digital Art Download, Quirky Cartoon Character Illustration, Unique Fantasy Creature Print Digital Download",https://www.etsy.com/listing/1633491510/whimsical-digital-art-download-quirky,"Digital Art Print,Quirky Creature,Fantasy Illustration,Cartoon Download,Unique Wall Art,Instant Download,Whimsical Decor,Eclectic Style,Indie Artwork,Sci-Fi Character,Funky Art Print,Creature Concept,Kids Room Decor",2,0,1,0,0
"Whimsical Digital Art Print, Colorful Monster Illustration, Unique Wall Art, Kids Room, Fantasy Creature, Eclectic Artwork Digital Download",https://www.etsy.com/listing/1633491550/whimsical-digital-art-print-colorful,"whimsical art print,colorful monster,kids room art,fantasy creature,digital wall art,eclectic decor,instant download,monster poster,playful illustration,vibrant art,unique decor,creature print,fun wall art",2,0,0,0,0
"Whimsical Digital Art Print, Colorful Steampunk Animal Character Illustration, Unique Wall Decor",https://www.etsy.com/listing/1633491698/whimsical-digital-art-print-colorful,"digital art print,steampunk animal,whimsical wall art,fantasy illustration,unique digital file,home decor,printable art,instant download,vibrant illustration,colorful character,eccentric design,imaginative art,art for collectors",2,0,0,0,0
"Whimsical Goat Character Illustration, Digital Art Print, Kid&#39;s Room, Playful Animal Artwork, Cartoon Critter, Unique Art Digital Download",https://www.etsy.com/listing/1633491536/whimsical-goat-character-illustration,"Goat Illustration,Kids Room Art,Playful Animal,Cartoon Goat,Digital Print,Quirky Wall Art,Downloadable Art,Imaginative Decor,Nursery Artwork,Animal Character,Colorful Art,Printable Art,Unique Home Decor",2,0,2,0,0
"Whimsical Green Monster Digital Art Print, Quirky Cartoon Character Illustration, Kid&#39;s Room Wall Decor, Unique Digital Download",https://www.etsy.com/listing/1647666381/whimsical-green-monster-digital-art,"Green Monster Art,Kids Room Decor,Quirky Cartoon Print,Digital Download,Fantasy Creature,Unique Wall Art,Monster Illustration,Whimsical Poster,Colorful Decor,Printable Art,Nursery Artwork,Fun Character,Home Decoration",2,0,1,0,0
"Whimsical Monster Digital Art Print, Colorful Creature Wall Art, Kids&#39; Room Decor, Fantasy Sci-Fi Illustration, Unique Digital Download",https://www.etsy.com/listing/1647666195/whimsical-monster-digital-art-print,"Monster Art Print,Kids Room Decor,Sci-Fi Illustration,Fantasy Wall Art,Digital Download,Whimsical Creature,Unique Art Gift,Colorful Digital,Fun Home Decor,Printable Artwork,Fantasy Creature,Science Fiction,Playroom Decor",2,0,1,0,0
"Whimsical Monster Digital Art Print, Colorful Kids Room Decor, Quirky Fantasy Creature Illustration Digital Download",https://www.etsy.com/listing/1633491704/whimsical-monster-digital-art-print,"Kids Room Art,Whimsical Decor,Quirky Illustration,Fantasy Creature,Colorful Artwork,Printable Wall Art,Home Decor,Nursery Decor,Instant Download,Cartoon Monster,Unique Art Print,Fun Poster,Gift Idea",2,0,1,0,0
"Whimsical Monster Digital Art, Quirky Creature Illustration, Fantasy Poster Download, Kids Room, Unique Gift, Sci-Fi Art Digital Download",https://www.etsy.com/listing/1647666275/whimsical-monster-digital-art-quirky,"Monster Illustration,Fantasy Art,Digital Download,Whimsical Decor,Sci-Fi Poster,Kids Room Art,Quirky Artwork,Unique Gift Idea,Creature Design,Fantasy Creature,Printable Art,Wall Art Decor,Funny Monster",2,0,0,0,0
"Whimsical Monster Digital Print, Quirky Creature Illustration, Colorful Kids Room Decor, Imaginative Playroom Art Download Digital Download",https://www.etsy.com/listing/1633491706/whimsical-monster-digital-print-quirky,"Monster Illustration,Kids Room Decor,Whimsical Art Print,Playroom Wall Art,Digital Download,Quirky Creature,Colorful Print,Imaginative Art,Fantasy Creature,Easy Print,Home Decor,Printable Art,Instant Download",2,0,1,0,0
"Whimsical Monster Illustration, Digital Print, Colorful Kids Room Decor, Fantasy Creature Poster Digital Download",https://www.etsy.com/listing/1647666237/whimsical-monster-illustration-digital,"Monster Illustration,Kids Room Decor,Digital Print,Playful Artwork,Fantasy Creature,Colorful Poster,Nursery Wall Art,Downloadable Art,Whimsical Design,Children's Bedroom,Printable Poster,Home Decor,Creature Art",2,0,1,0,0
"Whimsical Monster Illustration, Quirky Sci-Fi Creature Digital Art Print, Colorful Cartoon Alien Poster, Geeky Wall Decor Digital Download",https://www.etsy.com/listing/1647666369/whimsical-monster-illustration-quirky,"Monster Art Print,Sci-Fi Illustration,Quirky Digital Art,Cartoon Creature,Geek Wall Decor,Alien Poster,Colorful Artwork,Instant Download,Whimsical Decor,Home Art Print,Office Wall Art,Studio Decor,Printable Art",2,0,0,0,0
"Whimsical Pilot Wolf Digital Art, Quirky Aviator Animal Wall Decort, Nursery Room, Cool Canine Illustration Digital Download",https://www.etsy.com/listing/1633491518/whimsical-pilot-wolf-digital-art-quirky,"Digital Wolf Art,Pilot Animal Print,Quirky Wall Decor,Downloadable Art,Animal Lover Gift,Nursery Illustration,Unique Canine Art,Aviation Poster,Fantasy Animal,Cool Dog Print,Kids Room Art,Printable Poster,Aviator Theme Decor",2,0,0,0,0
"Whimsical Robot Themed Digital Art Print, Colorful Illustrated Sci-Fi Creature, Quirky Wall Decor, Unique Gift Digital Download",https://www.etsy.com/listing/1633491700/whimsical-robot-themed-digital-art-print,"Digital Print,Robot Art,Quirky Decor,Sci-Fi Wall Art,Whimsical Print,Downloadable Art,Animated Creature,Unique Gift,Printable Wall Art,Home Decor,Digital Download,Robot Illustration,Quirky Gift",2,0,0,0,0
"Whimsical Sci-Fi Character Digital Art, Quirky Alien Illustration Print, Geeky Wall Decor, Space Theme Room, Digital Download",https://www.etsy.com/listing/1647666197/whimsical-sci-fi-character-digital-art,"Digital Art Print,Sci-Fi Illustration,Quirky Alien Decor,Geeky Wall Art,Eccentric Creature,Space Theme Decor,Instant Download,Printable Artwork,Whimsical Character,Unique Gift Idea,Orange Suit Alien,Art for Kids Room,Home Decoration",2,0,9,0,0
"White Pine 3D Unzipped Breakthrough Christmas Ornament Sublimation PNG, Christmas Round Ornament | Instant Digital Download",https://www.etsy.com/listing/1625555761/white-pine-3d-unzipped-breakthrough,"Ornament Sublimation,Ornament PNG,Christmas Ornament,3D Christmas PNG,Round Ornament PNG,3D Ornament,Cute Christmas PNG,Christmas Gift PNG,Break Through PNG,Cute Snow Ornament,Trendy Ornament PNG,Christmas Animals,3D Unzipped Ornament",5,0,0,0,0
"White Pine 3D Unzipped Breakthrough Christmas Ornament Sublimation PNG, Christmas Round Ornament | Instant Digital Download",https://www.etsy.com/listing/1611378788/white-pine-3d-unzipped-breakthrough,"Ornament Sublimation,Ornament PNG,Christmas Ornament,3D Christmas PNG,Round Ornament PNG,3D Ornament,Cute Christmas PNG,Christmas Gift PNG,Break Through PNG,Cute Snow Ornament,Trendy Ornament PNG,Christmas Animals,3D Unzipped Ornament",5,0,0,0,0
"White Pine 3D Unzipped Breakthrough Christmas Ornament Sublimation PNG, Christmas Round Ornament | Instant Digital Download",https://www.etsy.com/listing/1625555719/white-pine-3d-unzipped-breakthrough,"Ornament Sublimation,Ornament PNG,Christmas Ornament,3D Christmas PNG,Round Ornament PNG,3D Ornament,Cute Christmas PNG,Christmas Gift PNG,Break Through PNG,Cute Snow Ornament,Trendy Ornament PNG,Christmas Animals,3D Unzipped Ornament",5,0,1,0,0
"White Pine 3D Unzipped Breakthrough Christmas Ornament Sublimation PNG, Christmas Round Ornament | Instant Digital Download",https://www.etsy.com/listing/1611378782/white-pine-3d-unzipped-breakthrough,"Ornament Sublimation,Ornament PNG,Christmas Ornament,3D Christmas PNG,Round Ornament PNG,3D Ornament,Cute Christmas PNG,Christmas Gift PNG,Break Through PNG,Cute Snow Ornament,Trendy Ornament PNG,Christmas Animals,3D Unzipped Ornament",5,0,1,0,0
"Whtie Lilly 20oz Tumbler Wrap Xmas Coffee Puffy Tumbler, Instant Digital Download PNG Sublimation",https://www.etsy.com/listing/1627720611/whtie-lilly-20oz-tumbler-wrap-xmas,"3d design tumbler,puffy tumbler wrap,png for sublimation,tumbler sublimation,20oz tumbler wrap,bubble tumbler wrap,Spooky Season Puff,3D witch tumbler,3d halloween puff,sugar and spice,Inflated Tumbler,Witch brew Co",2,0,2,0,0
"Witch Parking Halloween Sweatshirt, Funny Witchcraft Cauldron Graphic Pullover, All Others Will Be Toad Jumper",https://www.etsy.com/listing/1647603905/witch-parking-halloween-sweatshirt-funny,"Witch Sweatshirt,Halloween Pullover,Witchcraft Apparel,Toad Joke Top,Cauldron Graphic Tee,Funny Witch Jumper,Halloween Costume,Spooky Witch Shirt,Halloween Party Wear,Witch Humor,October Fashion,Fall Sweatshirt,Witchcraft Clothing",30,0,0,0,0
"Witch Parking Only Sweatshirt, All Others Will Be Toad, Witches Brew Graphic Tee, Halloween Party Pullover, Casual Witchy Clothing",https://www.etsy.com/listing/1647603889/witch-parking-only-sweatshirt-all-others,"Halloween Apparel,Witches Brew Tee,Toad Pun Joke,Witchy Clothing Item,Funny Witch Gift,Halloween Party Wear,Casual Pullover,Magical Wardrobe,Fall Season Top,Occult Fashion Piece,Pagan Style Garment,Witch Humor Attire,All Hallows Eve Look",30,0,1,0,0
"Witch Parking Sweatshirt, All Others Will Be Toad, Funny Halloween Top, Witches Brew Crewneck, Spooky Season Pullover, Graphic Tee",https://www.etsy.com/listing/1647603899/witch-parking-sweatshirt-all-others-will,"Halloween crewneck,toad witches pun,spooky graphic top,funny witch tee,cauldron graphic,Halloween party wear,witchcraft clothing,spooky season gear,witchy fashion,comfy Halloween top,casual fall shirt,broomstick apparel,October fashion",30,0,1,0,0
"Witch Themed T Shirt, They Missed One 1692 Design, Fly in Style, Perfect Halloween Top, Vintage Inspired Witch Graphic Tee",https://www.etsy.com/listing/1791440720/witch-themed-t-shirt-they-missed-one,"witch t shirt,halloween tee,vintage witch shirt,magical graphic top,1692 themed shirt,mythical tshirt,unique witchy tee,spooky clothing,halloween fashion,witch graphic design,they missed one,trendy witch apparel,mystical vibes shirt",25,0,0,0,0
"Witches Brew Coffee Co T-Shirt, Halloween Witch T-Shirt, Stirring Up Trouble Tee, Gothic Witchy Shirt, Coffee Lover Gift Tee",https://www.etsy.com/listing/1805639713/witches-brew-coffee-co-t-shirt-halloween,"witch t shirt,coffee lover tee,halloween shirt,gothic witchy top,stirring trouble tee,witches brew tee,magic coffee shirt,spooky t shirt,halloween fashion,witch themed shirt,cute goth tee,fun halloween tee,witchy vibes top",25,0,4,0,25
"Witchy Salem Broom Co T-Shirt, Halloween Enchanted Besom Tee, Magic Witches Shirt, Spooky Vintage Inspired Clothing",https://www.etsy.com/listing/1791440718/witchy-salem-broom-co-t-shirt-halloween,"witchy t shirt,salem broom shirt,halloween tee,enchanted besom,magic witches shirt,spooky clothing,witchcraft flair tee,witchy wardrobe,unique gift idea,witch shirt,autumn vibes tee,halloween magic,witchcraft apparel",25,0,0,0,0
"word bubble Funny Cookie Monster Sweatshirt, Cute Graphic Pullover, Unisex, Casual Winter Clothing, Gift for Him Her",https://www.etsy.com/listing/1633404628/word-bubble-funny-cookie-monster,"Cute graphic jumper,Casual winter wear,Fun monster jumper,Comfortable sweater,Gift for him,Gift for her,Soft pullover top,Cartoon series fan,Quirky fashion,Playful top,Cookie themed attire,Warm casual clothing",30,0,4,0,0
"workshirt Funky Monster Cartoon Print Sweatshirt, Cozy Unisex Graphic Pullover, Colorful Creature Design, Casual Streetwear, Gift for Teens",https://www.etsy.com/listing/1647578877/workshirt-funky-monster-cartoon-print,"monster sweatshirt,cartoon pullover,graphic sweatshirt,funky design,colorful monster,unisex sweatshirt,casual wear,streetwear,fun print top,cozy clothing,teen gift idea,bold fashion,unique sweatshirt",30,0,0,0,0
"Wrangling Christmas Cheer Sweatshirt, Christmas Holiday Themed Sweatshirt, Festive Cowboy Holiday Sweatshirt, Gift for Coworkers",https://www.etsy.com/listing/1796721038/wrangling-christmas-cheer-sweatshirt,"christmas sweatshirt,holiday sweatshirt,cowboy christmas,holiday themed shirt,festive sweatshirt,christmas gifts,holiday apparel,santa cowboy,christmas cheer,winter holiday shirt,gift for coworkers,festive holiday wear,holiday spirit shirt",25,0,0,0,0
"Yellow Daisy 20oz Tumbler Wrap Xmas Coffee Puffy Tumbler, Instant Digital Download PNG Sublimation",https://www.etsy.com/listing/1627720653/yellow-daisy-20oz-tumbler-wrap-xmas,"3d design tumbler,puffy tumbler wrap,png for sublimation,tumbler sublimation,20oz tumbler wrap,bubble tumbler wrap,Spooky Season Puff,3D witch tumbler,3d halloween puff,sugar and spice,Inflated Tumbler,Witch brew Co",2,0,0,0,0
"You Are the Pumpkin to My Spice Text  PNG SVG |  Fall, Pumpkin Spice Cut File | Digital Download",https://www.etsy.com/listing/1591870112/you-are-the-pumpkin-to-my-spice-text-png,"Pumpkin Spice,Stickers,fall,pumpkin,fall sticker,seasonal sticker,spice,pumpkin sticker,pumpkin SVG,Pumpkin PNG,SVG,PNG,FALL SVG",1,0,3,0,0
"You Serious Clark Funny Santa Sweatshirt, Christmas Sweater, Xmas Santa Sweatshirt, Retro Santa Vibes, Xmas Vibes Sweatshirt,Santa Hoodies",https://www.etsy.com/listing/1610671926/you-serious-clark-funny-santa-sweatshirt,"Gift For Her,Holiday Sweater,Gift For Christmas,Christmas Vacation,Ugly Christmas Gift,Funny Xmas Sweater,Gift For Him,Christmas Sweatshirt,Ugly Sweater Party,Ugly Sweater Men,Ugly Sweater Women,Funny Christmas,Funny Ugly Sweater",5,0,1,0,0
"You&#39;re the zest Orange Monster , Funny Citrus Zest Graphic, Casual Unisex Pullover, Comfortable Cotton Jumper, Cute Cartoon Apparel",https://www.etsy.com/listing/1647579621/youre-the-zest-orange-monster-funny,"Funny Sweatshirt,Citrus Graphic Tee,Orange Monster Top,Unisex Crewneck,Casual Pullover,Cotton Jumper,Comfortable Apparel,Unique Graphic,Whimsical Clothing,Citrus Zest Humor,Gift for Friend,Playful Fashion,Cool Weather Wear",30,0,0,0,0
"Zapped iT 3D Unzipped Breakthrough Christmas Ornament Sublimation PNG, Christmas Round Ornament | Instant Digital Download",https://www.etsy.com/listing/1611378762/zapped-it-3d-unzipped-breakthrough,"Ornament Sublimation,Ornament PNG,Christmas Ornament,3D Christmas PNG,Round Ornament PNG,3D Ornament,Cute Christmas PNG,Christmas Gift PNG,Break Through PNG,Cute Snow Ornament,Trendy Ornament PNG,Christmas Animals,3D Unzipped Ornament",5,0,1,0,0
